track_name,track_artist,track_album_name,track_href,uri
Like I'm Gonna Lose You (feat. John Legend),"Meghan Trainor, John Legend",Title (Deluxe),https://api.spotify.com/v1/tracks/2YlZnw2ikdb837oKMKjBkW,spotify:track:2YlZnw2ikdb837oKMKjBkW
She Will Be Loved - Radio Mix,Maroon 5,Songs About Jane: 10th Anniversary Edition,https://api.spotify.com/v1/tracks/4llK75pXNWZz6KAho2Gp16,spotify:track:4llK75pXNWZz6KAho2Gp16
Without Me,Halsey,Manic,https://api.spotify.com/v1/tracks/6FZDfxM3a3UCqtzo5pxSLZ,spotify:track:6FZDfxM3a3UCqtzo5pxSLZ
The Middle,"Zedd, Maren Morris, Grey",The Middle,https://api.spotify.com/v1/tracks/09IStsImFySgyp0pIQdqAc,spotify:track:09IStsImFySgyp0pIQdqAc
Royals,Lorde,Pure Heroine,https://api.spotify.com/v1/tracks/2dLLR6qlu5UJ5gk0dKz0h3,spotify:track:2dLLR6qlu5UJ5gk0dKz0h3
I'm Yours,Jason Mraz,We Sing. We Dance. We Steal Things.,https://api.spotify.com/v1/tracks/1EzrEOXmMH3G43AXT1y7pA,spotify:track:1EzrEOXmMH3G43AXT1y7pA
Somebody That I Used To Know,"Gotye, Kimbra",Making Mirrors,https://api.spotify.com/v1/tracks/4wCmqSrbyCgxEXROQE6vtV,spotify:track:4wCmqSrbyCgxEXROQE6vtV
Issues,Julia Michaels,Nervous System,https://api.spotify.com/v1/tracks/7vu0JkJh0ldukEYbTVcqd0,spotify:track:7vu0JkJh0ldukEYbTVcqd0
Halo,Beyoncé,I AM...SASHA FIERCE,https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb,spotify:track:4JehYebiI9JE8sR8MisGVb
"10,000 Hours (with Justin Bieber)","Dan + Shay, Justin Bieber","10,000 Hours (with Justin Bieber)",https://api.spotify.com/v1/tracks/2wrJq5XKLnmhRXHIAf9xBa,spotify:track:2wrJq5XKLnmhRXHIAf9xBa
Shape of You,Ed Sheeran,÷ (Deluxe),https://api.spotify.com/v1/tracks/7qiZfU4dY1lWllzX7mPBI3,spotify:track:7qiZfU4dY1lWllzX7mPBI3
Ms. Jackson,Outkast,Stankonia,https://api.spotify.com/v1/tracks/0I3q5fE6wg7LIfHGngUTnV,spotify:track:0I3q5fE6wg7LIfHGngUTnV
Gimme More,Britney Spears,Blackout,https://api.spotify.com/v1/tracks/6ic8OlLUNEATToEFU3xmaH,spotify:track:6ic8OlLUNEATToEFU3xmaH
What Do You Mean?,Justin Bieber,Purpose (Deluxe),https://api.spotify.com/v1/tracks/4B0JvthVoAAuygILe3n4Bs,spotify:track:4B0JvthVoAAuygILe3n4Bs
Don't Stop The Music,Rihanna,Good Girl Gone Bad: Reloaded,https://api.spotify.com/v1/tracks/0ByMNEPAPpOR5H69DVrTNy,spotify:track:0ByMNEPAPpOR5H69DVrTNy
Tainted Love,Soft Cell,Non-Stop Erotic Cabaret,https://api.spotify.com/v1/tracks/0cGG2EouYCEEC3xfa0tDFV,spotify:track:0cGG2EouYCEEC3xfa0tDFV
Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,Voulez-Vous,https://api.spotify.com/v1/tracks/3vkQ5DAB1qQMYO4Mr9zJN6,spotify:track:3vkQ5DAB1qQMYO4Mr9zJN6
Waiting For Love,Avicii,Stories,https://api.spotify.com/v1/tracks/2P4OICZRVAQcYAV2JReRfj,spotify:track:2P4OICZRVAQcYAV2JReRfj
Pon de Replay,Rihanna,Music Of The Sun,https://api.spotify.com/v1/tracks/4TsmezEQVSZNNPv5RJ65Ov,spotify:track:4TsmezEQVSZNNPv5RJ65Ov
No Diggity,"Blackstreet, Dr. Dre, Queen Pen",Another Level,https://api.spotify.com/v1/tracks/6MdqqkQ8sSC0WB4i8PyRuQ,spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ
"Freed From Desire - prod. Molella, Phil Jay","Gala, Molella, Phil Jay",Come Into My Life (The Album),https://api.spotify.com/v1/tracks/3u5N55tHf7hXATSQrjBh2q,spotify:track:3u5N55tHf7hXATSQrjBh2q
Stayin' Alive,Bee Gees,Staying Alive (Original Motion Picture Soundtrack),https://api.spotify.com/v1/tracks/4UDmDIqJIbrW0hMBQMFOsM,spotify:track:4UDmDIqJIbrW0hMBQMFOsM
Kiss,Prince,Parade - Music from the Motion Picture Under the Cherry Moon,https://api.spotify.com/v1/tracks/62LJFaYihsdVrrkgUOJC05,spotify:track:62LJFaYihsdVrrkgUOJC05
All Around The World (La La La),"R3HAB, A Touch Of Class",All Around The World (La La La),https://api.spotify.com/v1/tracks/02itaCXOdC54J0ISjqqFAp,spotify:track:02itaCXOdC54J0ISjqqFAp
Don't Cha,"The Pussycat Dolls, Busta Rhymes",PCD,https://api.spotify.com/v1/tracks/0BxfFnk0YzONqvmrkO0QrB,spotify:track:0BxfFnk0YzONqvmrkO0QrB
Rockabye (feat. Sean Paul & Anne-Marie),"Clean Bandit, Sean Paul, Anne-Marie",Rockabye (feat. Sean Paul & Anne-Marie),https://api.spotify.com/v1/tracks/5knuzwU65gJK7IF5yJsuaW,spotify:track:5knuzwU65gJK7IF5yJsuaW
Tarzan Boy,Baltimora,Living In The Background,https://api.spotify.com/v1/tracks/273uCXd7NPrInaiNqtkOrA,spotify:track:273uCXd7NPrInaiNqtkOrA
the perfect pair,beabadoobee,Beatopia,https://api.spotify.com/v1/tracks/41P6Tnd8KIHqON0QIydx6a,spotify:track:41P6Tnd8KIHqON0QIydx6a
Tip Toe,HYBS,Tip Toe,https://api.spotify.com/v1/tracks/0MJ5wKsPEeihONNfugHGy7,spotify:track:0MJ5wKsPEeihONNfugHGy7
For the First Time,Mac DeMarco,This Old Dog,https://api.spotify.com/v1/tracks/2R4AlwtrrkMaRKojcTIzmL,spotify:track:2R4AlwtrrkMaRKojcTIzmL
4EVER,Clairo,4EVER,https://api.spotify.com/v1/tracks/5mIOsPuQdXchVY0jB5NO9Q,spotify:track:5mIOsPuQdXchVY0jB5NO9Q
In A Good Way,Faye Webster,I Know I'm Funny haha,https://api.spotify.com/v1/tracks/2VYnlKxB8jpbCeLUjQsebc,spotify:track:2VYnlKxB8jpbCeLUjQsebc
Do I Wanna Know?,Arctic Monkeys,AM,https://api.spotify.com/v1/tracks/5FVd6KXrgO9B3JPmC8OPst,spotify:track:5FVd6KXrgO9B3JPmC8OPst
Ride,Twenty One Pilots,Blurryface,https://api.spotify.com/v1/tracks/2Z8WuEywRWYTKe1NybPQEW,spotify:track:2Z8WuEywRWYTKe1NybPQEW
Scar Tissue,Red Hot Chili Peppers,Californication (Deluxe Edition),https://api.spotify.com/v1/tracks/1G391cbiT3v3Cywg8T7DM1,spotify:track:1G391cbiT3v3Cywg8T7DM1
Gives You Hell,The All-American Rejects,When The World Comes Down,https://api.spotify.com/v1/tracks/6ihL9TjfRjadfEePzXXyVF,spotify:track:6ihL9TjfRjadfEePzXXyVF
Sacrifice,Elton John,Sleeping With The Past (Remastered with bonus tracks),https://api.spotify.com/v1/tracks/0e3yhVeNaTfKIWQRw9U9sY,spotify:track:0e3yhVeNaTfKIWQRw9U9sY
"It Must Have Been Love - From the Film ""Pretty Woman""",Roxette,It Must Have Been Love,https://api.spotify.com/v1/tracks/6kvoHl80mfCVTv7XnZkjQn,spotify:track:6kvoHl80mfCVTv7XnZkjQn
Apologize,OneRepublic,Dreaming Out Loud,https://api.spotify.com/v1/tracks/3UhXPxLDFKCj1ZO6mmtV0a,spotify:track:3UhXPxLDFKCj1ZO6mmtV0a
Mad,Ne-Yo,Year Of The Gentleman (Bonus Track Edition),https://api.spotify.com/v1/tracks/6Hn9Uc1mMNfqChXU3txNke,spotify:track:6Hn9Uc1mMNfqChXU3txNke
Let Me Love You,Mario,Turning Point,https://api.spotify.com/v1/tracks/7GaFYUqP2WdR4KTPk7cXoP,spotify:track:7GaFYUqP2WdR4KTPk7cXoP
Halo,Beyoncé,I AM...SASHA FIERCE,https://api.spotify.com/v1/tracks/4JehYebiI9JE8sR8MisGVb,spotify:track:4JehYebiI9JE8sR8MisGVb
Yo (Excuse Me Miss),Chris Brown,Chris Brown (Expanded Edition),https://api.spotify.com/v1/tracks/7DFnq8FYhHMCylykf6ZCxA,spotify:track:7DFnq8FYhHMCylykf6ZCxA
Sexual Healing,Marvin Gaye,Midnight Love,https://api.spotify.com/v1/tracks/3VZmChrnVW8JK6ano4gSED,spotify:track:3VZmChrnVW8JK6ano4gSED
Baby,"Justin Bieber, Ludacris",My World 2.0,https://api.spotify.com/v1/tracks/6epn3r7S14KUqlReYr77hA,spotify:track:6epn3r7S14KUqlReYr77hA
U Remind Me,USHER,8701,https://api.spotify.com/v1/tracks/2QsZVnbWVSjKMXK6K3uRBL,spotify:track:2QsZVnbWVSjKMXK6K3uRBL
Confessions Part II,USHER,Confessions (Expanded Edition),https://api.spotify.com/v1/tracks/7wBThXx7BGZHJJ3aN3OPvv,spotify:track:7wBThXx7BGZHJJ3aN3OPvv
Love The Way You Lie,"Eminem, Rihanna",Recovery,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,spotify:track:15JINEqzVMv3SvJTAXAKED
Hate That I Love You,"Rihanna, Ne-Yo",Good Girl Gone Bad: Reloaded,https://api.spotify.com/v1/tracks/7iu0WYLdo4yksKf3seaxzI,spotify:track:7iu0WYLdo4yksKf3seaxzI
Baby Can I Hold You,Tracy Chapman,Tracy Chapman,https://api.spotify.com/v1/tracks/2DjWsDGgL1xNbhnr7f6t5F,spotify:track:2DjWsDGgL1xNbhnr7f6t5F
Stan,"Eminem, Dido",The Marshall Mathers LP,https://api.spotify.com/v1/tracks/3UmaczJpikHgJFyBTAJVoz,spotify:track:3UmaczJpikHgJFyBTAJVoz
When I See U,Fantasia,Fantasia,https://api.spotify.com/v1/tracks/4iuNZTcvT9diFySSzVsnVS,spotify:track:4iuNZTcvT9diFySSzVsnVS
My Home,Myles Smith,My Home,https://api.spotify.com/v1/tracks/4ZEw5uS9RY6M6lEjsu7w8Q,spotify:track:4ZEw5uS9RY6M6lEjsu7w8Q
Turn out fine,Henrik,Turn out fine,https://api.spotify.com/v1/tracks/4gdDN4A202OO2u7UDhoMjM,spotify:track:4gdDN4A202OO2u7UDhoMjM
Riptide,Vance Joy,Dream Your Life Away (Deluxe Edition),https://api.spotify.com/v1/tracks/2uXlHCUbq9OMUwx3hrk06o,spotify:track:2uXlHCUbq9OMUwx3hrk06o
Good To Be,Mark Ambor,Rockwood,https://api.spotify.com/v1/tracks/2tnSBYJyGGYD0Gbn07tTHZ,spotify:track:2tnSBYJyGGYD0Gbn07tTHZ
Saturday Sun,Vance Joy,Nation of Two,https://api.spotify.com/v1/tracks/2RiBogNRfulkNf7fVbPOrJ,spotify:track:2RiBogNRfulkNf7fVbPOrJ
Operator (That's Not the Way It Feels),Jim Croce,You Don't Mess Around With Jim,https://api.spotify.com/v1/tracks/4mQtXW0vrHC3oTkA1mQsb0,spotify:track:4mQtXW0vrHC3oTkA1mQsb0
A Horse with No Name,"America, George Martin",America,https://api.spotify.com/v1/tracks/54eZmuggBFJbV7k248bTTt,spotify:track:54eZmuggBFJbV7k248bTTt
Brown Munde,"AP Dhillon, Gminxr, Gurinder Gill, Shinda Kahlon",Brown Munde,https://api.spotify.com/v1/tracks/58f4twRnbZOOVUhMUpplJ4,spotify:track:58f4twRnbZOOVUhMUpplJ4
Stumblin' In,CYRIL,Stumblin' In,https://api.spotify.com/v1/tracks/0h3Xy4V4apMraB5NuM8U7Z,spotify:track:0h3Xy4V4apMraB5NuM8U7Z
This Girl (Kungs Vs. Cookin' On 3 Burners),"Kungs, Cookin' On 3 Burners",Layers,https://api.spotify.com/v1/tracks/1A8j067qyiNwQnZT0bzUpZ,spotify:track:1A8j067qyiNwQnZT0bzUpZ
Stumblin' In,CYRIL,Stumblin' In,https://api.spotify.com/v1/tracks/0h3Xy4V4apMraB5NuM8U7Z,spotify:track:0h3Xy4V4apMraB5NuM8U7Z
I Only Smoke When I Drink,nimino,I Only Smoke When I Drink,https://api.spotify.com/v1/tracks/39glDGcpBhLVMSsQhvtqHR,spotify:track:39glDGcpBhLVMSsQhvtqHR
Around The World,"Niklas Dee, René Miller",Around The World,https://api.spotify.com/v1/tracks/47KhhDku9RLDsWIJjYaXDs,spotify:track:47KhhDku9RLDsWIJjYaXDs
Where Did You Go? (feat. MNEK),"Jax Jones, MNEK",Where Did You Go (feat. MNEK),https://api.spotify.com/v1/tracks/3sa06xVNmLLYIxdNNmVQN8,spotify:track:3sa06xVNmLLYIxdNNmVQN8
adore u,"Fred again.., Obongjayar",adore u,https://api.spotify.com/v1/tracks/3YgtkOxZsTuaZdL8McA1FQ,spotify:track:3YgtkOxZsTuaZdL8McA1FQ
El Listón De Tu Pelo,Los Ángeles Azules,Una Lluvia De Rosas,https://api.spotify.com/v1/tracks/5hrxAFrYbNTLjAYSrmbpgr,spotify:track:5hrxAFrYbNTLjAYSrmbpgr
17 Años,Los Ángeles Azules,Una Lluvia De Rosas,https://api.spotify.com/v1/tracks/1Y372uxsCkKqNclj2ercap,spotify:track:1Y372uxsCkKqNclj2ercap
Piensa En Mí,Grupo Mojado,Sueño Y Realidad,https://api.spotify.com/v1/tracks/1xKP7GVLY33i5jmx1bB1Kk,spotify:track:1xKP7GVLY33i5jmx1bB1Kk
+57,"KAROL G, Feid, DFZM, Ovy On The Drums, J Balvin, Maluma, Ryan Castro, Blessd",+57,https://api.spotify.com/v1/tracks/3mg9jYNC1NihbthlglzrWP,spotify:track:3mg9jYNC1NihbthlglzrWP
Gata Only (Remix),"FloyyMenor, Ozuna, Anitta",Gata Only (Remix),https://api.spotify.com/v1/tracks/0JGTfiC4Z41GEEpMYLbWwO,spotify:track:0JGTfiC4Z41GEEpMYLbWwO
PELIGROSA,FloyyMenor,EL COMIENZO,https://api.spotify.com/v1/tracks/42wdz3j7gstgUuhoFLCXqd,spotify:track:42wdz3j7gstgUuhoFLCXqd
ADIVINO,"Myke Towers, Bad Bunny",ADIVINO,https://api.spotify.com/v1/tracks/0LZy30mVmxqUpdQmaXKXBd,spotify:track:0LZy30mVmxqUpdQmaXKXBd
REINA,"Mora, SAIKO",ESTRELLA,https://api.spotify.com/v1/tracks/0QRHOAeU8JRaVVn3UoZBih,spotify:track:0QRHOAeU8JRaVVn3UoZBih
PERRO NEGRO,"Bad Bunny, Feid",nadie sabe lo que va a pasar mañana,https://api.spotify.com/v1/tracks/7iQXYTyuG13aoeHxGG28Nh,spotify:track:7iQXYTyuG13aoeHxGG28Nh
HIBIKI,"Bad Bunny, Mora",nadie sabe lo que va a pasar mañana,https://api.spotify.com/v1/tracks/4qSEvFGCpde73gqIuq3sho,spotify:track:4qSEvFGCpde73gqIuq3sho
FINA,"Bad Bunny, Young Miko",nadie sabe lo que va a pasar mañana,https://api.spotify.com/v1/tracks/3nNmRE0DxHC6ZaKkrpUumS,spotify:track:3nNmRE0DxHC6ZaKkrpUumS
DILUVIO,Rauw Alejandro,PLAYA SATURNO,https://api.spotify.com/v1/tracks/2kz1YOhJiNubjigR1gB1VX,spotify:track:2kz1YOhJiNubjigR1gB1VX
QLONA,"KAROL G, Peso Pluma",MAÑANA SERÁ BONITO (BICHOTA SEASON),https://api.spotify.com/v1/tracks/5RqSsdzTNPX1uzkmlHCFvK,spotify:track:5RqSsdzTNPX1uzkmlHCFvK
La Jumpa,"Arcángel, Bad Bunny",La Jumpa,https://api.spotify.com/v1/tracks/5MxFWjuqQIsbNWbMdMdbli,spotify:track:5MxFWjuqQIsbNWbMdMdbli
Me Porto Bonito,"Bad Bunny, Chencho Corleone",Un Verano Sin Ti,https://api.spotify.com/v1/tracks/6Sq7ltF9Qa7SNFBsV5Cogx,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx
Efecto,Bad Bunny,Un Verano Sin Ti,https://api.spotify.com/v1/tracks/5Eax0qFko2dh7Rl2lYs3bx,spotify:track:5Eax0qFko2dh7Rl2lYs3bx
MEMORIAS,"Mora, JHAYCO",MICRODOSIS,https://api.spotify.com/v1/tracks/2hLXUbsOU9cDb9RFva9FYr,spotify:track:2hLXUbsOU9cDb9RFva9FYr
TE MUDASTE,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,https://api.spotify.com/v1/tracks/5RubKOuDoPn5Kj5TLVxSxY,spotify:track:5RubKOuDoPn5Kj5TLVxSxY
LA NOCHE DE ANOCHE,"Bad Bunny, ROSALÍA",EL ÚLTIMO TOUR DEL MUNDO,https://api.spotify.com/v1/tracks/2XIc1pqjXV3Cr2BQUGNBck,spotify:track:2XIc1pqjXV3Cr2BQUGNBck
"Yo x Ti, Tu x Mi","ROSALÍA, Ozuna","Yo x Ti, Tu x Mi",https://api.spotify.com/v1/tracks/7BlBVFwvbWvcwNcUarQmjk,spotify:track:7BlBVFwvbWvcwNcUarQmjk
DÁKITI,"Bad Bunny, JHAYCO",EL ÚLTIMO TOUR DEL MUNDO,https://api.spotify.com/v1/tracks/4MzXwWMhyBbmu6hOcLVD49,spotify:track:4MzXwWMhyBbmu6hOcLVD49
Si Veo a Tu Mamá,Bad Bunny,YHLQMDLG,https://api.spotify.com/v1/tracks/41wtwzCZkXwpnakmwJ239F,spotify:track:41wtwzCZkXwpnakmwJ239F
Yo Perreo Sola,Bad Bunny,YHLQMDLG,https://api.spotify.com/v1/tracks/0SqqAgdovOE24BzxIClpjw,spotify:track:0SqqAgdovOE24BzxIClpjw
Velitas,"Darell, Brytiago",Velitas,https://api.spotify.com/v1/tracks/7q3NthaBqFI6s0WnAlnIvq,spotify:track:7q3NthaBqFI6s0WnAlnIvq
Con Altura,"ROSALÍA, J Balvin, El Guincho",Con Altura,https://api.spotify.com/v1/tracks/2qG5sZ7Si6sdK74qLxedYM,spotify:track:2qG5sZ7Si6sdK74qLxedYM
Verte Ir,"DJ Luian, Mambo Kingz, Anuel AA, Nicky Jam, Darell, Brytiago",Verte Ir,https://api.spotify.com/v1/tracks/4lzxJ4jCuFDXXGkE1LmpKR,spotify:track:4lzxJ4jCuFDXXGkE1LmpKR
512,"Mora, JHAYCO",Primer Dia de Clases,https://api.spotify.com/v1/tracks/5jzEwSyyymBlf1fa1o39T2,spotify:track:5jzEwSyyymBlf1fa1o39T2
Sensualidad,"Bad Bunny, Prince Royce, J Balvin, Mambo Kingz, DJ Luian",Sensualidad,https://api.spotify.com/v1/tracks/5hcisvFMidkMJlElTO9Qmw,spotify:track:5hcisvFMidkMJlElTO9Qmw
Sigue Bailandome,"Yannc, Darkiel, Eladio Carrion, Brray, Myke Towers",Sigue Bailandome,https://api.spotify.com/v1/tracks/0GmiGIxXDNrePrHBpijYDp,spotify:track:0GmiGIxXDNrePrHBpijYDp
Una Vez,"Bad Bunny, Mora",YHLQMDLG,https://api.spotify.com/v1/tracks/5J7teKIJGtqVypgYI6sqXj,spotify:track:5J7teKIJGtqVypgYI6sqXj
EL MAKINON,"KAROL G, Mariah Angeliq",KG0516,https://api.spotify.com/v1/tracks/2FSGUA0gFgGeQdprjtGM2M,spotify:track:2FSGUA0gFgGeQdprjtGM2M
ALMAS GEMELAS,Myke Towers,ALMAS GEMELAS,https://api.spotify.com/v1/tracks/2KcNrONbZ0hvBPjvrDO2tx,spotify:track:2KcNrONbZ0hvBPjvrDO2tx
Bichiyal,"Bad Bunny, Yaviah",YHLQMDLG,https://api.spotify.com/v1/tracks/4j4w4CXm6BSr0s25wAWrrX,spotify:track:4j4w4CXm6BSr0s25wAWrrX
Desesperados,"Rauw Alejandro, Chencho Corleone",Desesperados,https://api.spotify.com/v1/tracks/6ZOcbKub95XSDESsKKuH41,spotify:track:6ZOcbKub95XSDESsKKuH41
Después de la Playa,Bad Bunny,Un Verano Sin Ti,https://api.spotify.com/v1/tracks/1dm6z1fWB0cErMszU25dy2,spotify:track:1dm6z1fWB0cErMszU25dy2
Moscow Mule,Bad Bunny,Un Verano Sin Ti,https://api.spotify.com/v1/tracks/6Xom58OOXk2SoU711L2IXO,spotify:track:6Xom58OOXk2SoU711L2IXO
Agosto,Bad Bunny,Un Verano Sin Ti,https://api.spotify.com/v1/tracks/0wihfILRNOwE2156Shezc8,spotify:track:0wihfILRNOwE2156Shezc8
¿Qué Nos Pasó?,Anuel AA,¿Qué Nos Pasó?,https://api.spotify.com/v1/tracks/7k3qWn8D43a5ISa3x8lJux,spotify:track:7k3qWn8D43a5ISa3x8lJux
LA INOCENTE,"Mora, Feid",MICRODOSIS,https://api.spotify.com/v1/tracks/5jt25aFjW2kNoBqaEVaz5W,spotify:track:5jt25aFjW2kNoBqaEVaz5W
Nostálgico,"Rvssian, Rauw Alejandro, Chris Brown",Nostálgico,https://api.spotify.com/v1/tracks/2BEcap3xJtmiPaHKyfQi4e,spotify:track:2BEcap3xJtmiPaHKyfQi4e
Gato de Noche,"Ñengo Flow, Bad Bunny",Gato de Noche,https://api.spotify.com/v1/tracks/54ELExv56KCAB4UP9cOCzC,spotify:track:54ELExv56KCAB4UP9cOCzC
La Bebe - Remix,"Yng Lvcas, Peso Pluma",La Bebe (Remix),https://api.spotify.com/v1/tracks/2UW7JaomAMuX9pZrjVpHAU,spotify:track:2UW7JaomAMuX9pZrjVpHAU
LALA,Myke Towers,LA VIDA ES UNA,https://api.spotify.com/v1/tracks/7ABLbnD53cQK00mhcaOUVG,spotify:track:7ABLbnD53cQK00mhcaOUVG
Si Se Da - Remix,"Myke Towers, Farruko, Arcángel, Sech, Zion",Si Se da Remix,https://api.spotify.com/v1/tracks/6K5BsR04ijf3FHNzjbaagD,spotify:track:6K5BsR04ijf3FHNzjbaagD
Nada,"Cazzu, Lyanno, Rauw Alejandro, Dalex",Error 93,https://api.spotify.com/v1/tracks/7DOh0tBGnyMt6C5OO7o8Yq,spotify:track:7DOh0tBGnyMt6C5OO7o8Yq
Santa,"Rvssian, Rauw Alejandro, Ayra Starr",Santa,https://api.spotify.com/v1/tracks/5bi0gh89wRuH2OgjdAKFsb,spotify:track:5bi0gh89wRuH2OgjdAKFsb
Guay,"Ozuna, Bad Gyal",Guay,https://api.spotify.com/v1/tracks/1S3SAFqLBWk3HaR5UyXp43,spotify:track:1S3SAFqLBWk3HaR5UyXp43
Gata Only,"FloyyMenor, Cris Mj",Gata Only,https://api.spotify.com/v1/tracks/6XjDF6nds4DE2BBbagZol6,spotify:track:6XjDF6nds4DE2BBbagZol6
ELOVRGA,"Alex Favela, Grupo Marca Registrada, Joaquin Medina",ELOVRGA,https://api.spotify.com/v1/tracks/2TJKY0WSFufZOzbRNgl6zE,spotify:track:2TJKY0WSFufZOzbRNgl6zE
Porno,"Rich Music LTD, Sech, Dalex, Justin Quiles, Lenny Tavárez, Feid",The Academy,https://api.spotify.com/v1/tracks/34ZngZgo8xicbt1EE8Ob8Z,spotify:track:34ZngZgo8xicbt1EE8Ob8Z
Si Antes Te Hubiera Conocido,KAROL G,Si Antes Te Hubiera Conocido,https://api.spotify.com/v1/tracks/6WatFBLVB0x077xWeoVc2k,spotify:track:6WatFBLVB0x077xWeoVc2k
APAGA EL CEL,"FloyyMenor, Lewis Somes",EL COMIENZO,https://api.spotify.com/v1/tracks/0ZS96pPRLyGUViVi5PWCAR,spotify:track:0ZS96pPRLyGUViVi5PWCAR
CLASSY 101,"Feid, Young Miko",FERXXOCALIPSIS,https://api.spotify.com/v1/tracks/1hZsWUnLbqRw09jLAMQSsb,spotify:track:1hZsWUnLbqRw09jLAMQSsb
LUNA,"Feid, ATL Jacob",FERXXOCALIPSIS,https://api.spotify.com/v1/tracks/7bywjHOc0wSjGGbj04XbVi,spotify:track:7bywjHOc0wSjGGbj04XbVi
TU TA RICA,"FloyyMenor, Lewis Somes",EL COMIENZO,https://api.spotify.com/v1/tracks/27bcRgu0wnDteieWlLCxc8,spotify:track:27bcRgu0wnDteieWlLCxc8
Parado no Bailão,"MC L da Vinte, MC Gury",Parado no Bailão,https://api.spotify.com/v1/tracks/3Hb9kUdm4yf839Fle4RIdT,spotify:track:3Hb9kUdm4yf839Fle4RIdT
MONTAGEM - PR FUNK,"S3BZS, Mc Gw, Mc Menor Do Alvorada",MONTAGEM - PR FUNK,https://api.spotify.com/v1/tracks/6njJR3OIp3oA0Kc4aC9Tzf,spotify:track:6njJR3OIp3oA0Kc4aC9Tzf
Faz um Vuk Vuk (Teto Espelhado),"MC Kevin o Chris, Dj Nk Da Serra, Mc Magrinho",Faz um Vuk Vuk (Teto Espelhado),https://api.spotify.com/v1/tracks/64CovjRwInpOJW4PiGMprY,spotify:track:64CovjRwInpOJW4PiGMprY
MTG QUEM NÃO QUER SOU EU,"DJ TOPO, Seu Jorge, Mc Leozin, MC G15",MTG QUEM NÃO QUER SOU EU,https://api.spotify.com/v1/tracks/6RjSXi9cPGroetXeNsWFGL,spotify:track:6RjSXi9cPGroetXeNsWFGL
Ela Joga na Hora,"Mc Pogba, DJ Guih Da ZO",Ela Joga na Hora,https://api.spotify.com/v1/tracks/6hZGsChumRhWG24OEh698c,spotify:track:6hZGsChumRhWG24OEh698c
THE BOX MEDLEY FUNK 2,"THE BOX, Mc Brinquedo, MC Cebezinho, MC Tuto, Mc Laranjinha, DJ Oreia",THE BOX MEDLEY FUNK 2,https://api.spotify.com/v1/tracks/7IFsTX5H1sWcEl8joV0IdD,spotify:track:7IFsTX5H1sWcEl8joV0IdD
Tá OK,"DENNIS, MC Kevin o Chris",Tá OK,https://api.spotify.com/v1/tracks/0fABszUFNbNq9IW503Gj8v,spotify:track:0fABszUFNbNq9IW503Gj8v
TUMBÁTUM,"Tropa do Bruxo, SMU, Dj Vitin do Pc, MC JF, MC NAHARA",Baile do Bruxo (DELUXE),https://api.spotify.com/v1/tracks/24R0oyjvhV4HIFFvoK3XkP,spotify:track:24R0oyjvhV4HIFFvoK3XkP
Onlar Anlamaz Halden,Semicenk,Geçiyor Zaman,https://api.spotify.com/v1/tracks/38d47UiHhyu4wdbPYz0ZUB,spotify:track:38d47UiHhyu4wdbPYz0ZUB
Geçiyor Zaman,Semicenk,Geçiyor Zaman,https://api.spotify.com/v1/tracks/3ma4Ef3Bnl3UBOV4ShiMLX,spotify:track:3ma4Ef3Bnl3UBOV4ShiMLX
Küle Dönmüşsün,"Semicenk, Doğu Swag",Küle Dönmüşsün,https://api.spotify.com/v1/tracks/2CZzw0He9fzyi2FkBkn4Bk,spotify:track:2CZzw0He9fzyi2FkBkn4Bk
infinity (888) - feat. Joey Badass,"XXXTENTACION, Joey Badass",?,https://api.spotify.com/v1/tracks/7J2gyNghNTzl4EsLhXp01Q,spotify:track:7J2gyNghNTzl4EsLhXp01Q
Love Yourz,J. Cole,2014 Forest Hills Drive,https://api.spotify.com/v1/tracks/2e3Ea0o24lReQFR4FA7yXH,spotify:track:2e3Ea0o24lReQFR4FA7yXH
Champagne Shots,Sainté,Local Mvp,https://api.spotify.com/v1/tracks/7dbyaRWWFvB9UG2vcwTd3J,spotify:track:7dbyaRWWFvB9UG2vcwTd3J
Rich Spirit,Kendrick Lamar,Mr. Morale & The Big Steppers,https://api.spotify.com/v1/tracks/1QPreu0BNOrUfEb8HTd2qG,spotify:track:1QPreu0BNOrUfEb8HTd2qG
Righteous Minds,Joey Badass,1999,https://api.spotify.com/v1/tracks/7dFGkZbmm6cVlI28bfMaWE,spotify:track:7dFGkZbmm6cVlI28bfMaWE
It Was A Good Day,Ice Cube,The Predator,https://api.spotify.com/v1/tracks/2qOm7ukLyHUXWyR4ZWLwxA,spotify:track:2qOm7ukLyHUXWyR4ZWLwxA
Redbone,Childish Gambino,"""Awaken, My Love!""",https://api.spotify.com/v1/tracks/3vQ4T78TTMOjQXGfXVKQJo,spotify:track:3vQ4T78TTMOjQXGfXVKQJo
